iter	RMSE
2925	0.3511196568
2926	0.3510908141
2927	0.3510906945
2928	0.3510906589
2929	0.3510906171
2930	0.3510902888
2931	0.3510883219
2932	0.3510883017
2933	0.3510882508
2934	0.3510882086
2935	0.3510882079
2936	0.3510875505
2937	0.3510874716
2938	0.3510874543
2939	0.3510871868
2940	0.351087146
2941	0.3510544783
2942	0.351016142
2943	0.3510127843
2944	0.3510127687
2945	0.3509817051
2946	0.3509816879
2947	0.3509816428
2948	0.3509814058
2949	0.3509705271
2950	0.3509704834
2951	0.3509684065
2952	0.3509677717
2953	0.3509676989
2954	0.3509671458
2955	0.3509671416
2956	0.3509671236
2957	0.3509193183
2958	0.3509192811
2959	0.3509182675
2960	0.350910022
2961	0.3509099719
2962	0.3509098028
2963	0.350909755
2964	0.3509096823
2965	0.3509096327
2966	0.3509095712
2967	0.3509092671
2968	0.350909028
2969	0.3509089856
2970	0.3509086683
2971	0.350908613
2972	0.3509078488
2973	0.350906426
2974	0.3509061345
2975	0.3509052551
2976	0.3508987254
2977	0.3508986235
2978	0.3508904008
2979	0.350890259
2980	0.3508895946
2981	0.3508894922
2982	0.350889441
2983	0.3508892993
2984	0.3508888409
2985	0.3508887314
2986	0.3508875603
2987	0.350887418
2988	0.3508873786
2989	0.3508872432
2990	0.3508872237
2991	0.3508866408
2992	0.3508865119
2993	0.3508862793
2994	0.3508663906
2995	0.3508652023
2996	0.3508651625
2997	0.3508642307
2998	0.3508636829
2999	0.3508635595
3000	0.3508635362
3001	0.350863485
3002	0.3508632551
3003	0.3508516146
3004	0.3508515989
3005	0.3508506193
3006	0.3508505143
3007	0.3508502213
3008	0.3508502072
3009	0.3508501543
3010	0.3508498103
3011	0.3508497065
3012	0.3508496889
3013	0.3508496686
3014	0.3508490439
3015	0.3508489335
3016	0.3508489021
3017	0.3508423988
3018	0.3508422734
3019	0.350842173
3020	0.3508415268
3021	0.3508414943
3022	0.3507826421
3023	0.3507818903
3024	0.3507813756
3025	0.3507813447
3026	0.3507813369
3027	0.3507594162
3028	0.3507376528
3029	0.3507370095
3030	0.350736556
3031	0.3507214812
3032	0.3507100759
3033	0.3507100541
3034	0.3507084396
3035	0.350697557
3036	0.3506943617
3037	0.3506939934
3038	0.3506937226
3039	0.3506928964
3040	0.3506884985
3041	0.3506884699
3042	0.3506884474
3043	0.350688134
3044	0.3506874228
3045	0.3506857169
3046	0.3506856834
3047	0.3506853923
3048	0.3506756474
3049	0.3506753079
3050	0.3506727447
3051	0.3506726037
3052	0.3506718817
3053	0.3506717887
3054	0.3506716455
3055	0.3506666965
3056	0.3506445754
3057	0.350644554
3058	0.3506444176
3059	0.3506191588
3060	0.3506189238
3061	0.3506176075
3062	0.350617463
3063	0.3506174288
3064	0.3506172909
3065	0.350616812
3066	0.3506167848
3067	0.3506098645
3068	0.350609772
3069	0.3506096299
3070	0.3506085038
3071	0.3506084204
3072	0.3506044226
3073	0.3506034935
3074	0.350574463
3075	0.350568454
3076	0.3505684081
3077	0.3505683725
3078	0.3505666743
3079	0.3505666471
3080	0.35056645
3081	0.3505664163
3082	0.350565965
3083	0.3505658697
3084	0.3505649625
3085	0.3505505394
3086	0.3505505067
3087	0.3505503143
3088	0.3505352156
3089	0.3505351819
3090	0.3505350505
3091	0.350534777
3092	0.350534742
3093	0.3505346483
3094	0.3505346158
3095	0.3505344747
3096	0.3505344443
3097	0.3505344172
3098	0.3505257554
3099	0.3505257196
3100	0.3505256388
3101	0.3505252835
3102	0.3505141811
3103	0.350514045
3104	0.3505124979
3105	0.3505105061
3106	0.3504972492
3107	0.3504970253
3108	0.3504969957
3109	0.3504969712
3110	0.3504932277
3111	0.3504154476
3112	0.3504153259
3113	0.3504153003
3114	0.3504152473
3115	0.3504151154
3116	0.3504150147
3117	0.3504148949
3118	0.3504073086
3119	0.350406682
3120	0.350406615
3121	0.3504064904
3122	0.3504064698
3123	0.3503876598
3124	0.350387546
3125	0.3503870857
3126	0.350386858
3127	0.3503868203
3128	0.3503866703
3129	0.350386197
3130	0.3503859361
3131	0.350381032
3132	0.3503690835
3133	0.3503689711
3134	0.3503677648
3135	0.3503677296
3136	0.3503603288
3137	0.3503536353
3138	0.3503535647
3139	0.3503535327
3140	0.3503533863
3141	0.3503529881
3142	0.3503527745
3143	0.3503526403
3144	0.3503377006
3145	0.3503376679
3146	0.3503375372
3147	0.3503373886
3148	0.350337265
3149	0.3503364575
3150	0.3503141466
3151	0.3503141181
3152	0.3503139213
3153	0.3503139022
3154	0.3503137215
3155	0.3503137024
3156	0.3503136836
3157	0.3503136609
3158	0.350313632
3159	0.3503133289
3160	0.3503098755
3161	0.3503097888
3162	0.3503097545
3163	0.3502658104
3164	0.3502629912
3165	0.3502629395
3166	0.3502628322
3167	0.3502581959
3168	0.3502458888
3169	0.3502305206
3170	0.3502304991
3171	0.3502007183
3172	0.3501943351
3173	0.350194145
3174	0.350194115
3175	0.3501924423
3176	0.3501923022
3177	0.3501922866
3178	0.3501922661
3179	0.350191685
3180	0.3501916397
3181	0.3501916072
3182	0.3501915789
3183	0.350187628
3184	0.3501822891
3185	0.3501822619
3186	0.3501822313
3187	0.3501643781
3188	0.3501640756
3189	0.3501617584
3190	0.3501613146
3191	0.3501576861
3192	0.3501571055
3193	0.3501570699
3194	0.350156969
3195	0.3501555138
3196	0.3501553968
3197	0.3501553111
3198	0.3501552861
3199	0.3501547754
3200	0.3501547517
3201	0.350154568
3202	0.3501545426
3203	0.3501544611
3204	0.3501528044
3205	0.3501526897
3206	0.3501526476
3207	0.3501526126
3208	0.3501524985
3209	0.3501516967
3210	0.350150229
3211	0.3501501463
3212	0.3501500065
3213	0.3501499716
3214	0.3501424028
3215	0.3501423759
3216	0.3501412079
3217	0.3501411898
3218	0.3501411712
3219	0.350141154
3220	0.350137998
3221	0.3501379656
3222	0.3501379515
3223	0.3501379152
3224	0.3501248764
3225	0.3501121652
3226	0.3501120988
3227	0.3501011758
3228	0.3501011553
3229	0.3501011546
3230	0.3501011348
3231	0.3501011164
3232	0.3501010822
3233	0.3501010555
3234	0.3501010364
3235	0.3501009333
3236	0.3501008323
3237	0.3501007466
3238	0.3501007289
3239	0.35009765
3240	0.3500976138
3241	0.3500975233
3242	0.3500974337
3243	0.3500911196
3244	0.3500909692
3245	0.3500909518
3246	0.350090035
3247	0.3500900178
3248	0.3500899056
3249	0.3500897998
3250	0.3500896915
3251	0.3500896674
3252	0.3500824542
3253	0.3500823822
3254	0.3500823551
3255	0.3500816493
3256	0.3500815791
3257	0.350081553
3258	0.3500814775
3259	0.350081456
3260	0.3500796931
3261	0.3500795558
3262	0.3500794364
3263	0.3500793568
3264	0.35007934
3265	0.3500792962
3266	0.3500789568
3267	0.3500789446
3268	0.3500770807
3269	0.3500770079
3270	0.3500761673
3271	0.3500761029
3272	0.3500760597
3273	0.3500753514
3274	0.350075246
3275	0.3500746037
3276	0.350067337
3277	0.3500669793
3278	0.3500668539
3279	0.3500666962
3280	0.3500641105
3281	0.3500427965
3282	0.3500427293
3283	0.3500425626
3284	0.3500310523
3285	0.350030966
3286	0.3500308829
3287	0.3500308629
3288	0.3500099849
3289	0.3500064192
3290	0.3500064016
3291	0.3500062158
3292	0.3500061481
3293	0.3500060652
3294	0.3500007806
3295	0.3500007627
3296	0.3500006233
3297	0.3500006229
3298	0.3499999871
3299	0.3499995312
3300	0.3499994945
3301	0.3499994233
3302	0.3499978001
3303	0.3499976465
3304	0.34999177
3305	0.3499746191
3306	0.3499743761
3307	0.3499743365
3308	0.3499740002
3309	0.3499631558
3310	0.3499631301
3311	0.3499573474
3312	0.3499573151
3313	0.3499572364
3314	0.3499572033
3315	0.3499571798
3316	0.3499571479
3317	0.3499571008
3318	0.3498973429
3319	0.3498972654
3320	0.3498961907
3321	0.3498961664
3322	0.3498960487
3323	0.3498950687
3324	0.3498943928
3325	0.3498943922
3326	0.3498935758
3327	0.3498935561
3328	0.349893532
3329	0.3498935138
3330	0.3498934497
3331	0.3498933483
3332	0.3498928606
3333	0.3498928455
3334	0.3498928311
3335	0.3498927559
3336	0.3498902063
3337	0.3498901081
3338	0.349890071
3339	0.3498896686
3340	0.3498896518
3341	0.3498896317
3342	0.3498895698
3343	0.3498885738
3344	0.3498782138
3345	0.3498781899
3346	0.3498780623
3347	0.3498775964
3348	0.3498775737
3349	0.3498775576
3350	0.3498747939
3351	0.3498747803
3352	0.3498747609
3353	0.3498747481
3354	0.3498747311
3355	0.3498745988
3356	0.3498744131
3357	0.349874338
3358	0.3498743111
3359	0.3498700834
3360	0.3498700578
3361	0.349869525
3362	0.349869504
3363	0.3498693948
3364	0.3498674341
3365	0.3498638409
3366	0.3498625796
3367	0.349862567
3368	0.3498625403
3369	0.3498624698
3370	0.3498437288
3371	0.3498195901
3372	0.3497996687
3373	0.3497993203
3374	0.3497898204
3375	0.3497897237
3376	0.3497897144
3377	0.3497888597
3378	0.3497887765
3379	0.3497428179
3380	0.3497427985
3381	0.3497427382
3382	0.3497383735
3383	0.3497367249
3384	0.3497367067
3385	0.3497365094
3386	0.3497364613
3387	0.3497362029
3388	0.3497321204
3389	0.3497320241
3390	0.3497057091
3391	0.3497002748
3392	0.3497000462
3393	0.349699028
3394	0.3496989419
3395	0.3496889679
3396	0.349688401
3397	0.3496883812
3398	0.3496291326
3399	0.3496291164
3400	0.349628945
3401	0.3496283265
3402	0.3496264161
3403	0.3496264035
3404	0.3496263872
3405	0.3496171507
3406	0.3496170927
3407	0.3495924841
3408	0.349589544
3409	0.3495895271
3410	0.349589505
3411	0.3495894748
3412	0.3495855279
3413	0.3495767989
3414	0.3495767133
3415	0.3495671911
3416	0.3495666217
3417	0.3495666002
3418	0.349566259
3419	0.349566238
3420	0.3495662077
3421	0.3495655135
3422	0.3495652777
3423	0.3495652333
3424	0.3495651498
3425	0.3495648665
3426	0.3495647905
3427	0.3495647692
3428	0.3495646837
3429	0.3495646055
3430	0.3495645149
3431	0.3495643723
3432	0.3495643589
3433	0.3495643048
3434	0.3495642218
3435	0.3495622339
3436	0.3495622168
3437	0.3495621863
3438	0.3495449628
3439	0.3495449426
3440	0.3495449227
3441	0.3495443292
3442	0.3495352075
3443	0.3495352068
3444	0.3495348588
3445	0.3495348067
3446	0.3495347797
3447	0.349534494
3448	0.3494761968
3449	0.3494757626
3450	0.3494757382
3451	0.3494757092
3452	0.349475409
3453	0.349475364
3454	0.3494753322
3455	0.3494666994
3456	0.3494666521
3457	0.3494666389
3458	0.3494665965
3459	0.3494545153
3460	0.3494544697
3461	0.3494544516
3462	0.3494539188
3463	0.3494516376
3464	0.3494516142
3465	0.349446683
3466	0.3494466135
3467	0.3494269236
3468	0.3494268538
3469	0.3493624243
3470	0.3493615421
3471	0.3493608883
3472	0.3493608599
3473	0.3493575117
3474	0.3493574882
3475	0.3493573506
3476	0.3493562308
3477	0.3493562128
3478	0.3493558404
3479	0.3493504474
3480	0.3493501139
3481	0.3493500979
3482	0.3493490111
3483	0.3493489607
3484	0.3493489441
3485	0.3493489285
3486	0.3493489132
3487	0.3493398354
3488	0.3493334052
3489	0.3493333964
3490	0.3493333701
3491	0.3493332768
3492	0.3493291001
3493	0.3493280495
3494	0.349326564
3495	0.3493265463
3496	0.349325968
3497	0.3493258697
3498	0.349323412
3499	0.3493233922
3500	0.34932338
3501	0.3493233641
3502	0.3493081274
3503	0.349308111
3504	0.3492943161
3505	0.3492931298
3506	0.3492930533
3507	0.3492930412
3508	0.3492928505
3509	0.3492923411
3510	0.3492899303
3511	0.349289916
3512	0.3492899018
3513	0.3492871035
3514	0.3492867073
3515	0.3492862275
3516	0.3492862138
3517	0.3492769689
3518	0.3492769554
3519	0.3492765494
3520	0.3492765025
3521	0.3492250029
3522	0.3492249917
3523	0.349224981
3524	0.3492249123
3525	0.3492238939
3526	0.3492238872
3527	0.3492238341
3528	0.3492237696
3529	0.349221582
3530	0.3492215387
3531	0.3492211322
3532	0.3492207397
3533	0.3492206982
3534	0.3492205673
3535	0.3492201812
3536	0.3492200367
3537	0.3492196586
3538	0.3492195987
3539	0.3492195894
3540	0.3492195073
3541	0.3491915496
3542	0.3491915353
3543	0.3491915185
3544	0.3491914287
3545	0.3491908827
3546	0.3491908752
3547	0.3491907914
3548	0.3491907844
3549	0.3491907151
3550	0.3491906676
3551	0.3491901928
3552	0.3491901709
3553	0.3491901138
3554	0.3491900976
3555	0.3491900779
3556	0.3491900215
3557	0.3491900055
3558	0.3491899917
3559	0.3491899739
3560	0.3491856647
3561	0.3491839758
3562	0.3491839756
3563	0.3491837954
3564	0.3491830308
3565	0.3491829892
3566	0.3491827751
3567	0.3491826401
3568	0.3491826374
3569	0.3491818023
3570	0.34918036
3571	0.3491495273
3572	0.3491492326
3573	0.3491355168
3574	0.3491355031
3575	0.349135124
3576	0.3491341503
3577	0.3491333865
3578	0.3491333719
3579	0.3491333716
3580	0.349132545
3581	0.3491325257
3582	0.349130347
3583	0.349079342
3584	0.3490792983
3585	0.3490792803
3586	0.3490792751
3587	0.3490792654
3588	0.3490147169
3589	0.3490124002
3590	0.3490123871
3591	0.3490074379
3592	0.3490065296
3593	0.3490065147
3594	0.3490064954
3595	0.3490064833
3596	0.3490064667
3597	0.3490062754
3598	0.3490061314
3599	0.3490056434
3600	0.3490010457
3601	0.3490008211
3602	0.3489855516
3603	0.3489843696
3604	0.3489758847
3605	0.3489758604
3606	0.3489756791
3607	0.3489755805
3608	0.3489755629
3609	0.3489733257
3610	0.3489727494
3611	0.3489727367
3612	0.3489727241
3613	0.3489727154
3614	0.3489714524
3615	0.3489707189
3616	0.3489706846
3617	0.3489706672
3618	0.3489702221
3619	0.3489697612
3620	0.3489652113
3621	0.3489651939
3622	0.3489616259
3623	0.3489616203
3624	0.3489616032
3625	0.3489603937
3626	0.3489603514
3627	0.3489512855
3628	0.3489508814
3629	0.348950367
3630	0.3489499951
3631	0.3489498945
3632	0.3489498824
3633	0.3489498685
3634	0.3489498674
3635	0.3489494314
3636	0.3489494174
3637	0.348948548
3638	0.3489414033
3639	0.3489400113
3640	0.3489387619
3641	0.3489387448
3642	0.34893873
3643	0.3489387238
3644	0.3489296431
3645	0.348929265
3646	0.3489268654
3647	0.3489268416
3648	0.3489268129
3649	0.3489267408
3650	0.3489029832
3651	0.3489028707
3652	0.3488903001
3653	0.348890272
3654	0.3488900869
3655	0.3488897399
3656	0.3488895901
3657	0.3488895163
3658	0.3488895002
3659	0.3488894869
3660	0.3488889811
3661	0.3488889715
3662	0.3488889657
3663	0.3488889565
3664	0.3488270064
3665	0.348826934
3666	0.3488182959
3667	0.3488045126
3668	0.348802223
3669	0.3487926605
3670	0.3487920543
3671	0.3487901041
3672	0.3487900762
3673	0.3487900498
3674	0.348789652
3675	0.3487820271
3676	0.3487817162
3677	0.3487817147
3678	0.3487817004
3679	0.3487816931
3680	0.3487816401
3681	0.3487815703
3682	0.3487815048
3683	0.3487815012
3684	0.3487739261
3685	0.3487739197
3686	0.3487716112
3687	0.3487562402
3688	0.3487559432
3689	0.3487551117
3690	0.3487548146
3691	0.3487543649
3692	0.3487540052
3693	0.3487522828
3694	0.3487517324
3695	0.3487362
3696	0.3487358188
3697	0.3487357199
3698	0.3487332666
3699	0.3487318637
3700	0.3487310859
3701	0.3487302263
3702	0.3487301768
3703	0.3487160471
3704	0.3487160285
3705	0.3487087474
3706	0.3487071476
3707	0.3487071418
3708	0.3487055632
3709	0.348697005
3710	0.3486946275
3711	0.3486785718
3712	0.3486443598
3713	0.3486442209
3714	0.3486442161
3715	0.3486437906
3716	0.3486426343
3717	0.3486337136
3718	0.3486325813
3719	0.3486319402
3720	0.3486316396
3721	0.3486149062
3722	0.3486148126
3723	0.3486109723
3724	0.3486074612
3725	0.3486065797
3726	0.3486065676
3727	0.3486007592
3728	0.3485999913
3729	0.3485999849
3730	0.3485999814
3731	0.3485994927
3732	0.3485991898
3733	0.3485987618
3734	0.348598679
3735	0.3485983303
3736	0.3485982662
3737	0.3485964374
3738	0.3485964317
3739	0.3485964051
3740	0.3485963933
3741	0.3485890991
3742	0.3485586064
3743	0.3485583883
3744	0.3485583065
3745	0.3485582705
3746	0.3485582533
3747	0.3485563901
3748	0.348556362
3749	0.3485563619
3750	0.3485563501
3751	0.3485556331
3752	0.3485553416
3753	0.348555317
3754	0.3485547938
3755	0.3485547802
3756	0.3485547668
3757	0.3485547495
3758	0.3485547412
3759	0.3485543421
3760	0.3485513766
3761	0.3485422142
3762	0.348540592
3763	0.3485405733
3764	0.348540311
3765	0.3485305629
3766	0.3485243136
3767	0.3485168689
3768	0.3485168357
3769	0.3485155177
3770	0.348515492
3771	0.3485154639
3772	0.3485151952
3773	0.3485147357
3774	0.3485147236
3775	0.3485147116
3776	0.3485142138
3777	0.3485061228
3778	0.3485049928
3779	0.3485049815
3780	0.3485049682
3781	0.3485049536
3782	0.3485049372
3783	0.3485049243
3784	0.3484635247
3785	0.348463497
3786	0.3484634968
3787	0.348461657
3788	0.348461645
3789	0.3484615797
3790	0.3484615172
3791	0.3484545852
3792	0.3484545729
3793	0.3484545505
3794	0.3484544763
3795	0.3484456568
3796	0.3484378762
3797	0.3484378738
3798	0.3484378715
3799	0.3484340939
3800	0.348433864
3801	0.3484148114
3802	0.3484127608
3803	0.3484075482
3804	0.3483996295
3805	0.3483996167
3806	0.3483995992
3807	0.3483995974
3808	0.3483854314
3809	0.3483811572
3810	0.3483810801
3811	0.3483808489
3812	0.3483806874
3813	0.3483806237
3814	0.3483806179
3815	0.3483806142
3816	0.3483806017
3817	0.3483789122
3818	0.3483784944
3819	0.3483784837
3820	0.3483771217
3821	0.3483594614
3822	0.3483592635
3823	0.3483592452
3824	0.348359243
3825	0.3483399132
3826	0.3483398904
3827	0.3483370354
3828	0.3483362099
3829	0.3483160539
3830	0.3483158141
3831	0.3483153424
3832	0.3483060028
3833	0.3483058153
3834	0.3483056282
3835	0.3483056201
3836	0.3483055967
3837	0.3483055733
3838	0.3483055697
3839	0.3483035622
3840	0.3483035353
3841	0.3483035323
3842	0.3482919034
3843	0.3482918424
3844	0.3482918423
3845	0.348289268
3846	0.3482884697
3847	0.3482481097
3848	0.3482332974
3849	0.3482331869
3850	0.3482331751
3851	0.3482331724
3852	0.3482331051
3853	0.3482329491
3854	0.348230892
3855	0.3482308887
3856	0.3482305976
3857	0.3482286979
3858	0.3482286441
3859	0.3482286328
3860	0.3482286213
3861	0.3482286188
3862	0.3482286164
3863	0.3482286054
3864	0.3482286042
3865	0.3482201489
3866	0.3482201466
3867	0.3482191549
3868	0.3482191413
3869	0.3482173473
3870	0.3482173139
3871	0.3482151082
3872	0.3482129715
3873	0.3482129612
3874	0.348212951
3875	0.3482126499
3876	0.3482126281
3877	0.3482126029
3878	0.3482125937
3879	0.3482123077
3880	0.3482123026
3881	0.3482116492
3882	0.3481835259
3883	0.3481835253
3884	0.3481835168
3885	0.3481834489
3886	0.3481681661
3887	0.3481675478
3888	0.3481675417
3889	0.3481675398
3890	0.3481199713
3891	0.348117205
3892	0.3481168611
3893	0.3481168597
3894	0.3481150023
3895	0.3481132149
3896	0.3480861119
3897	0.348086101
3898	0.3480860348
3899	0.3480855926
3900	0.3480855792
3901	0.3480822591
3902	0.3480822557
3903	0.3480822545
3904	0.3480821737
3905	0.3480821349
3906	0.3480821257
3907	0.3480821172
3908	0.3480820917
3909	0.3480820601
3910	0.3480794089
3911	0.3480786939
3912	0.3480786568
3913	0.3480769371
3914	0.348076934
3915	0.3480757073
3916	0.3480756864
3917	0.3480756308
3918	0.3480736035
3919	0.3480686407
3920	0.3480459189
3921	0.3480459178
3922	0.3480458238
3923	0.3480426849
3924	0.348041133
3925	0.3480407302
3926	0.3480402432
3927	0.3480402206
3928	0.3480401781
3929	0.3480401487
3930	0.3480401244
3931	0.3480399626
3932	0.348039921
3933	0.3480390257
3934	0.3480307572
3935	0.3480306812
3936	0.3480305242
3937	0.3480268779
3938	0.3480268654
3939	0.3480267018
3940	0.3479812562
3941	0.3479794611
3942	0.347969419
3943	0.3479692551
3944	0.3479692537
3945	0.3479691059
3946	0.3479680114
3947	0.3479660636
3948	0.3479646349
3949	0.3479628724
3950	0.3479628712
3951	0.3479628604
3952	0.3479625286
3953	0.3479614423
3954	0.3479608037
3955	0.3479607629
3956	0.3479590207
3957	0.347958958
3958	0.34795608
3959	0.3479485976
3960	0.3479479826
3961	0.3479478153
3962	0.3479442694
3963	0.3479441026
3964	0.3479420278
3965	0.3479419324
3966	0.3479397973
3967	0.3479323454
3968	0.3479321402
3969	0.3479321343
3970	0.347931888
3971	0.3479314147
3972	0.3479310836
3973	0.3479307662
3974	0.3479307652
3975	0.3479307641
3976	0.3479289676
3977	0.3479286148
3978	0.3479267766
3979	0.3479175527
3980	0.3479013349
3981	0.3479005799
3982	0.3479005198
3983	0.3479003055
3984	0.347899856
3985	0.3478998559
3986	0.3478997536
3987	0.3478979768
3988	0.3478979556
3989	0.3478976242
3990	0.3478557912
3991	0.3478557787
3992	0.3478557338
3993	0.3478553393
3994	0.3478508381
3995	0.3478507667
3996	0.3478399305
3997	0.3478399116
3998	0.347798284
3999	0.3477980852
4000	0.3477915221
4001	0.3477876279
4002	0.347787566
4003	0.3477871332
4004	0.3477767635
4005	0.347776742
4006	0.3477767297
4007	0.3477764728
4008	0.3477762472
4009	0.3477307441
4010	0.3477304244
4011	0.3477304088
4012	0.3477302812
4013	0.3477301643
4014	0.347729303
4015	0.3477281878
4016	0.3477072236
4017	0.3477070703
4018	0.3477043813
4019	0.3477005174
4020	0.3476953511
4021	0.3476910975
4022	0.3476878004
4023	0.3476877432
4024	0.3476874153
4025	0.3476850621
4026	0.3476763317
4027	0.3476759094
4028	0.3476756813
4029	0.3476746998
4030	0.3476744816
4031	0.3476732691
4032	0.3476732392
4033	0.347667727
4034	0.3476657216
4035	0.3476657012
4036	0.3476653346
4037	0.3476629154
4038	0.347662125
4039	0.3476620056
4040	0.3476038716
4041	0.3476019906
4042	0.3476019141
4043	0.347601758
4044	0.3476016512
4045	0.3476010737
4046	0.3475939277
4047	0.3475934728
4048	0.3475914572
4049	0.347549772
4050	0.3475469965
4051	0.3475465558
4052	0.3475460633
4053	0.3475447435
4054	0.3475446035
4055	0.3475444783
4056	0.3475428426
4057	0.3475428091
4058	0.3475424289
4059	0.3475424114
4060	0.3475418722
4061	0.3475417454
4062	0.3475414695
4063	0.3475413867
4064	0.3475403097
4065	0.3475400718
4066	0.3475324808
4067	0.3475316763
4068	0.3475312684
4069	0.3475307813
4070	0.3475218719
4071	0.3475100407
4072	0.3474696724
4073	0.3474673013
4074	0.3474672145
4075	0.3474623709
4076	0.3474596463
4077	0.3474595361
4078	0.3474595109
4079	0.347459402
4080	0.3474570444
4081	0.3473799058
4082	0.3473790284
4083	0.3473758036
4084	0.3473752014
4085	0.3473743856
4086	0.3473739471
4087	0.347357825
4088	0.3473577229
4089	0.3473576295
4090	0.3473561939
4091	0.347350201
4092	0.3473474263
4093	0.3473469622
4094	0.3473455753
4095	0.3473306514
4096	0.3473305423
4097	0.347322469
4098	0.3473208986
4099	0.3473194707
4100	0.3473185169
4101	0.3473185024
4102	0.3473175113
4103	0.3473098743
4104	0.347309821
4105	0.3473097294
4106	0.3473062463
4107	0.3472955551
4108	0.3472924628
4109	0.3472922778
4110	0.3472728554
4111	0.347272693
4112	0.3472711787
4113	0.3472655174
4114	0.3472654136
4115	0.3472530429
4116	0.3472401816
4117	0.347239778
4118	0.3472366696
4119	0.3472363845
4120	0.3472351447
4121	0.3472350426
4122	0.3472349461
4123	0.3472348701
4124	0.3472300321
4125	0.3471875124
4126	0.3471867156
4127	0.3471866388
4128	0.3471865811
4129	0.3471846714
4130	0.3471823135
4131	0.3471786526
4132	0.3471783366
4133	0.3471663935
4134	0.3471661509
4135	0.3471661418
4136	0.3471660907
4137	0.3471652626
4138	0.347165119
4139	0.3471639592
4140	0.3471631549
4141	0.347142593
4142	0.3471425385
4143	0.3471423011
4144	0.3471422337
4145	0.3471146941
4146	0.3471032645
4147	0.3471028196
4148	0.3471026449
4149	0.3471016596
4150	0.3471014939
4151	0.3471013455
4152	0.3471012657
4153	0.3471012568
4154	0.3471012002
4155	0.3470761449
4156	0.3470759325
4157	0.3470756697
4158	0.3470508088
4159	0.3470304432
4160	0.3470300809
4161	0.3470184136
4162	0.347018359
4163	0.3470170658
4164	0.3470139687
4165	0.3470139239
4166	0.3469971823
4167	0.3469971017
4168	0.3469951392
4169	0.3469934362
4170	0.3469930213
4171	0.3469926714
4172	0.3469925577
4173	0.3469915259
4174	0.3469876984
4175	0.3469876373
4176	0.3469874605
4177	0.3469873741
4178	0.3469869147
4179	0.3469868902
4180	0.3469868012
4181	0.3469847114
4182	0.3469786232
4183	0.3469728635
4184	0.3469728216
4185	0.3469681093
4186	0.3469681082
4187	0.346967809
4188	0.3469677686
4189	0.3469671753
4190	0.346967175
4191	0.3469671648
4192	0.3469662878
4193	0.3469623953
4194	0.3469621264
4195	0.3469614582
4196	0.3469605933
4197	0.3469605541
4198	0.3469602566
4199	0.3469306268
4200	0.3469305946
4201	0.3469305197
4202	0.3469305195
4203	0.346930486
4204	0.3469304465
4205	0.3469304419
4206	0.3469284688
4207	0.3469279191
4208	0.3469277371
4209	0.3469277047
4210	0.3469276409
4211	0.3469268059
4212	0.3469267803
4213	0.3469267251
4214	0.3469266727
4215	0.3469266485
4216	0.3469266377
4217	0.3469266141
4218	0.3469265892
4219	0.3469265485
4220	0.3469265395
4221	0.3469257769
4222	0.3469256193
4223	0.3469241788
4224	0.3469241667
4225	0.346924111
4226	0.346899707
4227	0.3468913448
4228	0.3468913347
4229	0.3468911749
4230	0.3468888014
4231	0.3468883772
4232	0.3468857638
4233	0.3468856276
4234	0.3468854646
4235	0.3468853498
4236	0.346885259
4237	0.3468851776
4238	0.3468851634
4239	0.3468849723
4240	0.3468821341
4241	0.3468820887
4242	0.3468820798
4243	0.3468811641
4244	0.346881156
4245	0.3468810669
4246	0.3468809071
4247	0.346880805
4248	0.3468785311
4249	0.3468773976
4250	0.3468773903
4251	0.3468773618
4252	0.3468759258
4253	0.3468704536
4254	0.3468686731
4255	0.3468686456
4256	0.3468685853
4257	0.3468635406
4258	0.3468621179
4259	0.3468611677
4260	0.3468555544
4261	0.3468542638
4262	0.3468530173
4263	0.3468512453
4264	0.3468512316
4265	0.346850884
4266	0.3468495133
4267	0.3468492953
4268	0.346848716
4269	0.3468485801
4270	0.3468485609
4271	0.3468479228
4272	0.3468478777
4273	0.3468451742
4274	0.3468451632
4275	0.3468399566
4276	0.3468399458
4277	0.3468387521
4278	0.34681952
4279	0.3468194695
4280	0.3468194619
4281	0.3468194173
4282	0.3468187981
4283	0.3468187866
4284	0.3468183249
4285	0.3468065542
4286	0.3467915502
4287	0.3467914939
4288	0.3467914009
4289	0.3467868095
4290	0.3467865345
4291	0.346786315
4292	0.3467860785
4293	0.3467860449
4294	0.3467751242
4295	0.3467731706
4296	0.3467731315
4297	0.3467731264
4298	0.3467730679
4299	0.3467606251
4300	0.3467605025
4301	0.3467603632
4302	0.3467601958
4303	0.3467601645
4304	0.3467377683
4305	0.3467197039
4306	0.3467195386
4307	0.3467191859
4308	0.3467189998
4309	0.3467181603
4310	0.3467181493
4311	0.3467181387
4312	0.3467171502
4313	0.3467162626
4314	0.3467158111
4315	0.3467157992
4316	0.346715552
4317	0.3466775836
4318	0.3466774888
4319	0.3466721457
4320	0.3466721239
4321	0.3466712099
4322	0.3466708525
4323	0.3466706379
4324	0.3466548307
4325	0.3466548219
4326	0.3466539926
4327	0.3466303083
4328	0.3466289867
4329	0.3466289532
4330	0.3466289464
4331	0.346628934
4332	0.3466289002
4333	0.3466288848
4334	0.3466288772
4335	0.3466147377
4336	0.3466136514
4337	0.3466128569
4338	0.3466127887
