iter	Passed	Remaining
3265	7034	3734
3266	7038	3733
3267	7040	3731
3268	7042	3729
3269	7044	3726
3270	7046	3724
3271	7048	3722
3272	7050	3719
3273	7051	3717
3274	7053	3715
3275	7055	3713
3276	7057	3710
3277	7059	3708
3278	7061	3706
3279	7063	3704
3280	7065	3701
3281	7067	3699
3282	7069	3697
3283	7071	3694
3284	7072	3692
3285	7074	3690
3286	7076	3687
3287	7077	3685
3288	7080	3683
3289	7083	3681
3290	7085	3679
3291	7086	3676
3292	7089	3674
3293	7091	3672
3294	7093	3670
3295	7095	3668
3296	7097	3666
3297	7098	3663
3298	7100	3661
3299	7102	3658
3300	7104	3656
3301	7106	3654
3302	7107	3651
3303	7109	3649
3304	7111	3647
3305	7113	3645
3306	7115	3642
3307	7117	3640
3308	7119	3638
3309	7121	3635
3310	7122	3633
3311	7124	3631
3312	7126	3628
3313	7128	3626
3314	7130	3624
3315	7131	3621
3316	7133	3619
3317	7135	3617
3318	7137	3614
3319	7139	3612
3320	7144	3612
3321	7150	3611
3322	7153	3609
3323	7154	3607
3324	7156	3605
3325	7158	3602
3326	7160	3600
3327	7162	3598
3328	7164	3596
3329	7166	3594
3330	7168	3591
3331	7170	3589
3332	7171	3586
3333	7173	3584
3334	7175	3582
3335	7177	3580
3336	7178	3577
3337	7180	3575
3338	7182	3573
3339	7184	3570
3340	7186	3568
3341	7187	3565
3342	7189	3563
3343	7191	3561
3344	7193	3558
3345	7195	3556
3346	7197	3554
3347	7198	3552
3348	7200	3549
3349	7201	3547
3350	7204	3545
3351	7207	3543
3352	7208	3541
3353	7210	3538
3354	7212	3536
3355	7214	3534
3356	7216	3532
3357	7218	3529
3358	7220	3527
3359	7222	3525
3360	7224	3522
3361	7226	3520
3362	7228	3518
3363	7229	3516
3364	7232	3513
3365	7233	3511
3366	7235	3509
3367	7237	3507
3368	7239	3504
3369	7241	3502
3370	7243	3500
3371	7245	3497
3372	7246	3495
3373	7248	3493
3374	7250	3491
3375	7252	3488
3376	7254	3486
3377	7256	3484
3378	7257	3481
3379	7259	3479
3380	7261	3477
3381	7263	3474
3382	7266	3473
3383	7270	3471
3384	7273	3470
3385	7276	3468
3386	7279	3466
3387	7283	3465
3388	7286	3463
3389	7289	3462
3390	7292	3460
3391	7295	3458
3392	7298	3456
3393	7301	3455
3394	7304	3453
3395	7308	3452
3396	7320	3454
3397	7331	3456
3398	7337	3455
3399	7340	3454
3400	7345	3453
3401	7349	3452
3402	7357	3452
3403	7366	3454
3404	7382	3458
3405	7385	3456
3406	7388	3454
3407	7391	3452
3408	7394	3451
3409	7397	3449
3410	7402	3448
3411	7408	3448
3412	7411	3446
3413	7414	3444
3414	7418	3442
3415	7421	3441
3416	7426	3440
3417	7433	3440
3418	7439	3440
3419	7444	3439
3420	7449	3438
3421	7455	3438
3422	7458	3436
3423	7460	3434
3424	7462	3431
3425	7464	3429
3426	7468	3427
3427	7470	3425
3428	7472	3423
3429	7474	3421
3430	7477	3419
3431	7479	3417
3432	7481	3414
3433	7482	3412
3434	7484	3410
3435	7486	3407
3436	7488	3405
3437	7490	3403
3438	7493	3401
3439	7497	3399
3440	7501	3398
3441	7503	3396
3442	7504	3393
3443	7506	3391
3444	7508	3389
3445	7510	3386
3446	7511	3384
3447	7513	3382
3448	7515	3379
3449	7517	3377
3450	7519	3375
3451	7521	3372
3452	7523	3370
3453	7525	3368
3454	7527	3365
3455	7529	3364
3456	7531	3361
3457	7533	3359
3458	7536	3357
3459	7538	3355
3460	7539	3352
3461	7541	3350
3462	7543	3348
3463	7545	3345
3464	7547	3343
3465	7549	3341
3466	7551	3339
3467	7553	3336
3468	7555	3334
3469	7557	3332
3470	7559	3329
3471	7561	3327
3472	7563	3325
3473	7565	3323
3474	7567	3320
3475	7569	3318
3476	7571	3316
3477	7575	3314
3478	7581	3314
3479	7587	3313
3480	7592	3312
3481	7593	3310
3482	7595	3308
3483	7597	3305
3484	7599	3303
3485	7600	3301
3486	7602	3298
3487	7604	3296
3488	7606	3294
3489	7607	3291
3490	7609	3289
3491	7611	3286
3492	7613	3284
3493	7618	3283
3494	7625	3283
3495	7631	3282
3496	7633	3280
3497	7635	3278
3498	7637	3276
3499	7639	3273
3500	7641	3271
3501	7642	3269
3502	7644	3266
3503	7646	3264
3504	7648	3262
3505	7650	3260
3506	7653	3258
3507	7655	3255
3508	7660	3254
3509	7666	3254
3510	7672	3254
3511	7675	3252
3512	7677	3249
3513	7679	3247
3514	7681	3245
3515	7683	3242
3516	7684	3240
3517	7686	3238
3518	7688	3235
3519	7689	3233
3520	7691	3230
3521	7693	3228
3522	7695	3226
3523	7696	3223
3524	7698	3221
3525	7705	3221
3526	7710	3220
3527	7715	3219
3528	7718	3217
3529	7721	3215
3530	7722	3212
3531	7724	3210
3532	7726	3208
3533	7728	3205
3534	7730	3203
3535	7732	3201
3536	7733	3198
3537	7735	3196
3538	7737	3194
3539	7739	3192
3540	7743	3190
3541	7747	3188
3542	7749	3186
3543	7755	3186
3544	7758	3184
3545	7760	3182
3546	7762	3179
3547	7764	3177
3548	7766	3175
3549	7767	3172
3550	7769	3170
3551	7771	3168
3552	7773	3165
3553	7775	3163
3554	7778	3161
3555	7780	3159
3556	7782	3157
3557	7784	3155
3558	7786	3152
3559	7788	3150
3560	7790	3148
3561	7792	3145
3562	7793	3143
3563	7795	3140
3564	7797	3138
3565	7798	3136
3566	7800	3133
3567	7802	3131
3568	7804	3129
3569	7806	3126
3570	7807	3124
3571	7809	3122
3572	7811	3119
3573	7813	3117
3574	7815	3115
3575	7816	3112
3576	7818	3110
3577	7820	3108
3578	7822	3105
3579	7823	3103
3580	7825	3101
3581	7827	3098
3582	7829	3096
3583	7831	3094
3584	7833	3091
3585	7835	3089
3586	7836	3087
3587	7839	3085
3588	7841	3082
3589	7843	3080
3590	7846	3078
3591	7847	3076
3592	7849	3073
3593	7851	3071
3594	7853	3069
3595	7855	3067
3596	7857	3064
3597	7859	3062
3598	7861	3060
3599	7863	3057
3600	7865	3055
3601	7867	3053
3602	7868	3051
3603	7870	3048
3604	7872	3046
3605	7874	3044
3606	7876	3041
3607	7878	3039
3608	7880	3037
3609	7882	3035
3610	7884	3032
3611	7885	3030
3612	7887	3027
3613	7889	3025
3614	7890	3023
3615	7892	3020
3616	7894	3018
3617	7897	3016
3618	7900	3014
3619	7903	3012
3620	7907	3011
3621	7911	3009
3622	7915	3008
3623	7918	3006
3624	7921	3004
3625	7923	3002
3626	7925	3000
3627	7927	2997
3628	7929	2995
3629	7930	2993
3630	7932	2990
3631	7934	2988
3632	7936	2986
3633	7938	2983
3634	7939	2981
3635	7941	2979
3636	7943	2977
3637	7947	2975
3638	7952	2974
3639	7956	2972
3640	7961	2971
3641	7963	2969
3642	7965	2966
3643	7967	2964
3644	7969	2962
3645	7971	2960
3646	7973	2958
3647	7975	2955
3648	7977	2953
3649	7979	2951
3650	7981	2949
3651	7983	2946
3652	7987	2945
3653	7992	2944
3654	7996	2942
3655	8000	2941
3656	8002	2939
3657	8004	2936
3658	8006	2934
3659	8008	2932
3660	8010	2929
3661	8012	2927
3662	8014	2925
3663	8016	2922
3664	8018	2920
3665	8020	2918
3666	8023	2916
3667	8025	2914
3668	8030	2913
3669	8033	2911
3670	8036	2909
3671	8039	2907
3672	8042	2905
3673	8044	2903
3674	8046	2901
3675	8048	2898
3676	8049	2896
3677	8051	2893
3678	8053	2891
3679	8054	2889
3680	8056	2886
3681	8058	2884
3682	8060	2882
3683	8062	2879
3684	8064	2877
3685	8065	2875
3686	8068	2873
3687	8070	2871
3688	8072	2868
3689	8074	2866
3690	8076	2864
3691	8078	2861
3692	8080	2859
3693	8081	2857
3694	8084	2855
3695	8087	2853
3696	8089	2851
3697	8090	2848
3698	8092	2846
3699	8094	2844
3700	8096	2841
3701	8098	2839
3702	8100	2837
3703	8102	2834
3704	8103	2832
3705	8105	2830
3706	8107	2827
3707	8109	2825
3708	8111	2823
3709	8114	2821
3710	8119	2820
3711	8123	2818
3712	8125	2816
3713	8127	2814
3714	8128	2811
3715	8130	2809
3716	8132	2807
3717	8134	2804
3718	8136	2802
3719	8137	2800
3720	8139	2797
3721	8142	2795
3722	8144	2793
3723	8146	2791
3724	8151	2789
3725	8156	2788
3726	8160	2787
3727	8164	2785
3728	8166	2783
3729	8168	2781
3730	8170	2778
3731	8171	2776
3732	8173	2774
3733	8175	2771
3734	8177	2769
3735	8179	2767
3736	8180	2764
3737	8182	2762
3738	8184	2760
3739	8186	2758
3740	8188	2755
3741	8192	2754
3742	8196	2752
3743	8200	2751
3744	8205	2749
3745	8208	2748
3746	8211	2745
3747	8212	2743
3748	8215	2741
3749	8216	2738
3750	8218	2736
3751	8220	2734
3752	8222	2731
3753	8223	2729
3754	8225	2727
3755	8227	2724
3756	8228	2722
3757	8232	2720
3758	8237	2719
3759	8241	2718
3760	8247	2716
3761	8249	2714
3762	8250	2712
3763	8252	2709
3764	8254	2707
3765	8256	2705
3766	8258	2703
3767	8260	2700
3768	8262	2698
3769	8264	2696
3770	8267	2694
3771	8269	2692
3772	8271	2689
3773	8273	2687
3774	8276	2685
3775	8279	2683
3776	8281	2681
3777	8283	2679
3778	8285	2677
3779	8287	2674
3780	8289	2672
3781	8291	2670
3782	8293	2667
3783	8294	2665
3784	8296	2663
3785	8298	2660
3786	8299	2658
3787	8302	2656
3788	8303	2653
3789	8305	2651
3790	8307	2649
3791	8309	2647
3792	8311	2644
3793	8313	2642
3794	8314	2640
3795	8316	2637
3796	8318	2635
3797	8320	2633
3798	8322	2631
3799	8324	2628
3800	8326	2626
3801	8327	2624
3802	8331	2622
3803	8332	2619
3804	8334	2617
3805	8337	2615
3806	8338	2613
3807	8340	2610
3808	8342	2608
3809	8344	2606
3810	8346	2604
3811	8348	2601
3812	8350	2599
3813	8352	2597
3814	8354	2595
3815	8356	2592
3816	8358	2590
3817	8360	2588
3818	8362	2585
3819	8364	2583
3820	8365	2581
3821	8367	2579
3822	8369	2576
3823	8371	2574
3824	8373	2572
3825	8375	2569
3826	8377	2567
3827	8379	2565
3828	8380	2563
3829	8382	2560
3830	8384	2558
3831	8387	2556
3832	8389	2554
3833	8391	2552
3834	8393	2549
3835	8396	2547
3836	8397	2545
3837	8401	2543
3838	8404	2541
3839	8406	2539
3840	8408	2537
3841	8409	2534
3842	8411	2532
3843	8413	2530
3844	8414	2527
3845	8416	2525
3846	8418	2523
3847	8420	2520
3848	8422	2518
3849	8424	2516
3850	8426	2514
3851	8427	2511
3852	8429	2509
3853	8431	2507
3854	8434	2505
3855	8437	2503
3856	8439	2500
3857	8441	2498
3858	8443	2496
3859	8445	2494
3860	8447	2491
3861	8449	2489
3862	8451	2487
3863	8452	2485
3864	8455	2483
3865	8457	2480
3866	8459	2478
3867	8461	2476
3868	8463	2473
3869	8464	2471
3870	8466	2469
3871	8468	2467
3872	8470	2464
3873	8471	2462
3874	8473	2460
3875	8475	2457
3876	8477	2455
3877	8479	2453
3878	8480	2450
3879	8482	2448
3880	8484	2446
3881	8486	2444
3882	8488	2441
3883	8489	2439
3884	8492	2437
3885	8495	2435
3886	8496	2432
3887	8498	2430
3888	8500	2428
3889	8502	2426
3890	8504	2423
3891	8506	2421
3892	8508	2419
3893	8510	2417
3894	8512	2414
3895	8513	2412
3896	8515	2410
3897	8517	2408
3898	8519	2405
3899	8521	2403
3900	8522	2401
3901	8524	2398
3902	8526	2396
3903	8528	2394
3904	8530	2391
3905	8531	2389
3906	8533	2387
3907	8535	2385
3908	8537	2382
3909	8539	2380
3910	8541	2378
3911	8543	2376
3912	8545	2373
3913	8547	2371
3914	8549	2369
3915	8551	2367
3916	8553	2365
3917	8556	2362
3918	8558	2360
3919	8560	2358
3920	8562	2356
3921	8564	2354
3922	8566	2351
3923	8568	2349
3924	8570	2347
3925	8572	2345
3926	8574	2342
3927	8576	2340
3928	8578	2338
3929	8580	2336
3930	8582	2334
3931	8584	2331
3932	8586	2329
3933	8588	2327
3934	8590	2324
3935	8592	2322
3936	8594	2320
3937	8596	2318
3938	8598	2315
3939	8599	2313
3940	8601	2311
3941	8603	2309
3942	8605	2306
3943	8607	2304
3944	8609	2302
3945	8611	2300
3946	8613	2298
3947	8615	2295
3948	8618	2293
3949	8620	2291
3950	8622	2289
3951	8624	2286
3952	8625	2284
3953	8627	2282
3954	8629	2280
3955	8631	2277
3956	8633	2275
3957	8635	2273
3958	8637	2271
3959	8639	2268
3960	8641	2266
3961	8642	2264
3962	8644	2262
3963	8646	2259
3964	8648	2257
3965	8650	2255
3966	8652	2253
3967	8653	2250
3968	8655	2248
3969	8657	2246
3970	8659	2243
3971	8661	2241
3972	8663	2239
3973	8665	2237
3974	8667	2234
3975	8668	2232
3976	8670	2230
3977	8673	2228
3978	8675	2226
3979	8677	2223
3980	8679	2221
3981	8681	2219
3982	8683	2217
3983	8685	2214
3984	8687	2212
3985	8689	2210
3986	8691	2208
3987	8693	2206
3988	8695	2203
3989	8697	2201
3990	8699	2199
3991	8701	2197
3992	8703	2194
3993	8705	2192
3994	8707	2190
3995	8708	2188
3996	8710	2185
3997	8713	2183
3998	8714	2181
3999	8716	2179
4000	8718	2176
4001	8720	2174
4002	8722	2172
4003	8724	2170
4004	8726	2167
4005	8728	2165
4006	8731	2163
4007	8733	2161
4008	8735	2159
4009	8736	2157
4010	8738	2154
4011	8740	2152
4012	8742	2150
4013	8744	2148
4014	8746	2145
4015	8748	2143
4016	8750	2141
4017	8752	2139
4018	8754	2136
4019	8756	2134
4020	8758	2132
4021	8759	2130
4022	8761	2127
4023	8763	2125
4024	8765	2123
4025	8767	2121
4026	8769	2118
4027	8771	2116
4028	8773	2114
4029	8775	2112
4030	8776	2109
4031	8778	2107
4032	8780	2105
4033	8782	2103
4034	8784	2100
4035	8786	2098
4036	8788	2096
4037	8791	2094
4038	8793	2092
4039	8795	2089
4040	8797	2087
4041	8799	2085
4042	8801	2083
4043	8803	2081
4044	8805	2078
4045	8807	2076
4046	8808	2074
4047	8811	2072
4048	8813	2069
4049	8815	2067
4050	8817	2065
4051	8819	2063
4052	8820	2061
4053	8822	2058
4054	8824	2056
4055	8826	2054
4056	8828	2052
4057	8830	2049
4058	8832	2047
4059	8833	2045
4060	8835	2043
4061	8837	2040
4062	8839	2038
4063	8841	2036
4064	8843	2034
4065	8844	2031
4066	8847	2029
4067	8850	2027
4068	8852	2025
4069	8854	2023
4070	8857	2021
4071	8860	2019
4072	8863	2017
4073	8866	2015
4074	8869	2013
4075	8871	2011
4076	8872	2008
4077	8874	2006
4078	8876	2004
4079	8878	2002
4080	8880	1999
4081	8882	1997
4082	8883	1995
4083	8885	1993
4084	8887	1990
4085	8889	1988
4086	8891	1986
4087	8893	1984
4088	8895	1981
4089	8898	1979
4090	8901	1977
4091	8904	1975
4092	8907	1973
4093	8910	1971
4094	8912	1969
4095	8914	1967
4096	8917	1965
4097	8919	1963
4098	8921	1961
4099	8923	1958
4100	8925	1956
4101	8927	1954
4102	8928	1952
4103	8931	1949
4104	8932	1947
4105	8934	1945
4106	8937	1943
4107	8940	1941
4108	8943	1939
4109	8946	1937
4110	8948	1935
4111	8950	1932
4112	8952	1930
4113	8954	1928
4114	8956	1926
4115	8958	1923
4116	8960	1921
4117	8961	1919
4118	8963	1917
4119	8965	1914
4120	8968	1912
4121	8970	1910
4122	8972	1908
4123	8975	1906
4124	8978	1904
4125	8981	1902
4126	8984	1900
4127	8987	1898
4128	8989	1896
4129	8990	1893
4130	8992	1891
4131	8994	1889
4132	8996	1887
4133	8998	1884
4134	8999	1882
4135	9001	1880
4136	9003	1878
4137	9004	1875
4138	9006	1873
4139	9008	1871
4140	9010	1869
4141	9012	1866
4142	9014	1864
4143	9017	1862
4144	9020	1860
4145	9023	1858
4146	9026	1856
4147	9030	1854
4148	9032	1852
4149	9033	1850
4150	9036	1848
4151	9038	1845
4152	9040	1843
4153	9041	1841
4154	9043	1839
4155	9045	1836
4156	9047	1834
4157	9049	1832
4158	9051	1830
4159	9053	1828
4160	9056	1826
4161	9058	1823
4162	9059	1821
4163	9061	1819
4164	9063	1817
4165	9065	1814
4166	9067	1812
4167	9069	1810
4168	9070	1808
4169	9072	1805
4170	9074	1803
4171	9076	1801
4172	9078	1799
4173	9080	1796
4174	9081	1794
4175	9083	1792
4176	9086	1790
4177	9088	1788
4178	9090	1785
4179	9093	1783
4180	9095	1781
4181	9096	1779
4182	9098	1777
4183	9100	1774
4184	9103	1772
4185	9105	1770
4186	9106	1768
4187	9108	1766
4188	9110	1763
4189	9112	1761
4190	9113	1759
4191	9115	1756
4192	9117	1754
4193	9118	1752
4194	9120	1750
4195	9122	1747
4196	9124	1745
4197	9126	1743
4198	9128	1741
4199	9130	1739
4200	9132	1736
4201	9133	1734
4202	9135	1732
4203	9137	1730
4204	9138	1727
4205	9140	1725
4206	9141	1723
4207	9145	1721
4208	9147	1719
4209	9148	1716
4210	9151	1714
4211	9153	1712
4212	9155	1710
4213	9157	1707
4214	9159	1705
4215	9160	1703
4216	9162	1701
4217	9164	1699
4218	9166	1696
4219	9168	1694
4220	9169	1692
4221	9172	1690
4222	9174	1688
4223	9176	1685
4224	9179	1683
4225	9180	1681
4226	9182	1679
4227	9184	1677
4228	9186	1674
4229	9188	1672
4230	9190	1670
4231	9192	1668
4232	9194	1665
4233	9195	1663
4234	9197	1661
4235	9199	1659
4236	9201	1656
4237	9204	1654
4238	9205	1652
4239	9207	1650
4240	9210	1648
4241	9212	1646
4242	9214	1643
4243	9216	1641
4244	9218	1639
4245	9220	1637
4246	9222	1635
4247	9224	1632
4248	9226	1630
4249	9228	1628
4250	9230	1626
4251	9231	1624
4252	9233	1621
4253	9235	1619
4254	9237	1617
4255	9239	1615
4256	9240	1612
4257	9242	1610
4258	9244	1608
4259	9246	1606
4260	9248	1603
4261	9251	1601
4262	9253	1599
4263	9255	1597
4264	9257	1595
4265	9258	1593
4266	9260	1590
4267	9262	1588
4268	9265	1586
4269	9267	1584
4270	9269	1582
4271	9271	1580
4272	9273	1577
4273	9276	1575
4274	9278	1573
4275	9279	1571
4276	9281	1569
4277	9284	1566
4278	9285	1564
4279	9287	1562
4280	9290	1560
4281	9292	1558
4282	9295	1556
4283	9297	1553
4284	9299	1551
4285	9301	1549
4286	9303	1547
4287	9305	1545
4288	9306	1542
4289	9308	1540
4290	9310	1538
4291	9312	1536
4292	9314	1533
4293	9316	1531
4294	9317	1529
4295	9320	1527
4296	9323	1525
4297	9324	1523
4298	9326	1520
4299	9328	1518
4300	9330	1516
4301	9332	1514
4302	9334	1511
4303	9336	1509
4304	9338	1507
4305	9340	1505
4306	9342	1503
4307	9343	1500
4308	9345	1498
4309	9347	1496
4310	9349	1494
4311	9351	1492
4312	9353	1489
4313	9355	1487
4314	9356	1485
4315	9358	1483
4316	9360	1480
4317	9362	1478
4318	9364	1476
4319	9366	1474
4320	9368	1472
4321	9369	1469
4322	9371	1467
4323	9373	1465
4324	9375	1463
4325	9377	1460
4326	9379	1458
4327	9381	1456
4328	9384	1454
4329	9385	1452
4330	9388	1450
4331	9390	1447
4332	9391	1445
4333	9393	1443
4334	9395	1441
4335	9397	1439
4336	9399	1436
4337	9401	1434
4338	9403	1432
4339	9405	1430
4340	9406	1428
4341	9408	1425
4342	9410	1423
4343	9412	1421
4344	9414	1419
4345	9416	1417
4346	9418	1414
4347	9420	1412
4348	9421	1410
4349	9423	1408
4350	9425	1405
4351	9427	1403
4352	9429	1401
4353	9430	1399
4354	9432	1397
4355	9434	1394
4356	9436	1392
4357	9439	1390
4358	9442	1388
4359	9443	1386
4360	9446	1384
4361	9448	1381
4362	9451	1379
4363	9453	1377
4364	9456	1375
4365	9458	1373
4366	9460	1371
4367	9462	1369
4368	9464	1366
4369	9466	1364
4370	9468	1362
4371	9469	1360
4372	9472	1358
4373	9473	1355
4374	9475	1353
4375	9477	1351
4376	9479	1349
4377	9481	1347
4378	9483	1344
4379	9486	1342
4380	9489	1340
4381	9494	1339
4382	9498	1337
4383	9502	1335
4384	9503	1332
4385	9506	1330
4386	9508	1328
4387	9510	1326
4388	9512	1324
4389	9514	1322
4390	9516	1319
4391	9518	1317
4392	9520	1315
4393	9522	1313
4394	9525	1311
4395	9527	1309
4396	9532	1307
4397	9535	1305
4398	9537	1303
4399	9539	1300
4400	9541	1298
4401	9543	1296
4402	9544	1294
4403	9546	1291
4404	9548	1289
4405	9550	1287
4406	9552	1285
4407	9554	1283
4408	9557	1281
4409	9559	1278
4410	9561	1276
4411	9563	1274
4412	9565	1272
4413	9567	1270
4414	9569	1268
4415	9572	1265
4416	9573	1263
4417	9576	1261
4418	9578	1259
4419	9579	1257
4420	9581	1254
4421	9583	1252
4422	9585	1250
4423	9587	1248
4424	9588	1246
4425	9590	1243
4426	9592	1241
4427	9594	1239
4428	9596	1237
4429	9598	1235
4430	9600	1232
4431	9602	1230
4432	9604	1228
4433	9605	1226
4434	9607	1223
4435	9609	1221
4436	9611	1219
4437	9613	1217
4438	9615	1215
4439	9618	1213
4440	9620	1210
4441	9622	1208
4442	9624	1206
4443	9626	1204
4444	9627	1202
4445	9630	1199
4446	9632	1197
4447	9634	1195
4448	9635	1193
4449	9638	1191
4450	9640	1189
4451	9641	1186
4452	9643	1184
4453	9645	1182
4454	9647	1180
4455	9649	1178
4456	9650	1175
4457	9652	1173
4458	9654	1171
4459	9656	1169
4460	9658	1166
4461	9660	1164
4462	9662	1162
4463	9664	1160
4464	9666	1158
4465	9668	1156
4466	9670	1153
4467	9671	1151
4468	9673	1149
4469	9676	1147
4470	9678	1145
4471	9680	1142
4472	9683	1140
4473	9685	1138
4474	9687	1136
4475	9689	1134
4476	9691	1132
4477	9692	1129
4478	9694	1127
4479	9697	1125
4480	9698	1123
4481	9701	1121
4482	9703	1119
4483	9705	1116
4484	9706	1114
4485	9708	1112
4486	9710	1110
4487	9712	1108
4488	9714	1105
4489	9716	1103
4490	9718	1101
4491	9720	1099
4492	9722	1097
4493	9724	1094
4494	9725	1092
4495	9728	1090
4496	9730	1088
4497	9732	1086
4498	9735	1084
4499	9737	1081
4500	9739	1079
4501	9741	1077
4502	9743	1075
4503	9745	1073
4504	9747	1071
4505	9749	1068
4506	9751	1066
4507	9752	1064
4508	9755	1062
4509	9757	1060
4510	9760	1058
4511	9763	1055
4512	9766	1053
4513	9769	1051
4514	9772	1049
4515	9773	1047
4516	9775	1045
4517	9777	1043
4518	9779	1040
4519	9781	1038
4520	9782	1036
4521	9784	1034
4522	9786	1032
4523	9788	1029
4524	9791	1027
4525	9793	1025
4526	9795	1023
4527	9797	1021
4528	9799	1019
4529	9802	1017
4530	9804	1014
4531	9807	1012
4532	9810	1010
4533	9812	1008
4534	9814	1006
4535	9816	1004
4536	9818	1001
4537	9820	999
4538	9822	997
4539	9823	995
4540	9825	993
4541	9827	990
4542	9829	988
4543	9831	986
4544	9832	984
4545	9834	982
4546	9836	980
4547	9839	977
4548	9842	975
4549	9845	973
4550	9848	971
4551	9851	969
4552	9854	967
4553	9856	965
4554	9857	963
4555	9860	960
4556	9862	958
4557	9864	956
4558	9866	954
4559	9868	952
4560	9869	949
4561	9871	947
4562	9873	945
4563	9875	943
4564	9879	941
4565	9882	939
4566	9886	937
4567	9889	935
4568	9891	933
4569	9893	930
4570	9895	928
4571	9897	926
4572	9899	924
4573	9901	922
4574	9902	919
4575	9904	917
4576	9906	915
4577	9909	913
4578	9911	911
4579	9913	909
4580	9916	906
4581	9919	904
4582	9922	902
4583	9924	900
4584	9926	898
4585	9928	896
4586	9931	894
4587	9932	891
4588	9934	889
4589	9936	887
4590	9938	885
4591	9940	883
4592	9942	881
4593	9943	878
4594	9945	876
4595	9947	874
4596	9949	872
4597	9951	870
4598	9953	867
4599	9955	865
4600	9957	863
4601	9959	861
4602	9961	859
4603	9962	856
4604	9964	854
4605	9966	852
4606	9968	850
4607	9971	848
4608	9973	846
4609	9975	843
4610	9977	841
4611	9979	839
4612	9981	837
4613	9983	835
4614	9985	833
4615	9987	830
4616	9989	828
4617	9991	826
4618	9993	824
4619	9995	822
4620	9997	819
4621	9998	817
4622	10000	815
4623	10002	813
4624	10004	811
4625	10006	809
4626	10008	806
4627	10010	804
4628	10012	802
4629	10013	800
4630	10015	798
4631	10017	795
4632	10019	793
4633	10021	791
4634	10023	789
4635	10024	787
4636	10027	784
4637	10029	782
4638	10031	780
4639	10034	778
4640	10036	776
4641	10038	774
4642	10040	772
4643	10042	769
4644	10044	767
4645	10046	765
4646	10048	763
4647	10050	761
4648	10052	758
4649	10054	756
4650	10056	754
4651	10058	752
4652	10060	750
4653	10061	748
4654	10063	745
4655	10065	743
4656	10067	741
4657	10069	739
4658	10070	737
4659	10073	734
4660	10075	732
4661	10077	730
4662	10079	728
4663	10081	726
4664	10083	724
4665	10086	722
4666	10088	719
4667	10090	717
4668	10092	715
4669	10094	713
4670	10096	711
4671	10098	708
4672	10100	706
4673	10102	704
4674	10104	702
4675	10106	700
4676	10107	698
4677	10109	695
4678	10111	693
4679	10113	691
4680	10115	689
4681	10116	687
4682	10118	684
4683	10120	682
4684	10122	680
4685	10124	678
4686	10126	676
4687	10128	674
4688	10130	671
4689	10132	669
4690	10134	667
4691	10136	665
4692	10138	663
4693	10139	660
4694	10142	658
4695	10144	656
4696	10146	654
4697	10148	652
4698	10150	650
4699	10152	648
4700	10154	645
4701	10156	643
4702	10158	641
4703	10160	639
4704	10162	637
4705	10164	635
4706	10166	632
4707	10168	630
4708	10170	628
4709	10171	626
4710	10173	624
4711	10175	621
4712	10177	619
4713	10179	617
4714	10181	615
4715	10183	613
4716	10185	611
4717	10186	608
4718	10188	606
4719	10190	604
4720	10192	602
4721	10194	600
4722	10195	597
4723	10197	595
4724	10199	593
4725	10201	591
4726	10204	589
4727	10206	587
4728	10207	584
4729	10210	582
4730	10212	580
4731	10214	578
4732	10216	576
4733	10217	574
4734	10219	571
4735	10221	569
4736	10223	567
4737	10225	565
4738	10228	563
4739	10230	561
4740	10231	558
4741	10233	556
4742	10235	554
4743	10237	552
4744	10238	550
4745	10240	548
4746	10242	545
4747	10243	543
4748	10245	541
4749	10247	539
4750	10249	537
4751	10251	535
4752	10253	532
4753	10255	530
4754	10256	528
4755	10259	526
4756	10261	524
4757	10263	522
4758	10266	519
4759	10267	517
4760	10269	515
4761	10271	513
4762	10273	511
4763	10274	509
4764	10276	506
4765	10279	504
4766	10281	502
4767	10283	500
4768	10284	498
4769	10286	495
4770	10288	493
4771	10289	491
4772	10291	489
4773	10293	487
4774	10295	485
4775	10297	482
4776	10298	480
4777	10300	478
4778	10302	476
4779	10304	474
4780	10306	472
4781	10308	469
4782	10310	467
4783	10312	465
4784	10315	463
4785	10317	461
4786	10319	459
4787	10321	457
4788	10324	454
4789	10326	452
4790	10327	450
4791	10329	448
4792	10331	446
4793	10333	444
4794	10335	441
4795	10337	439
4796	10338	437
4797	10340	435
4798	10342	433
4799	10344	431
4800	10346	428
4801	10348	426
4802	10350	424
4803	10351	422
4804	10353	420
4805	10355	418
4806	10357	415
4807	10359	413
4808	10361	411
4809	10363	409
4810	10364	407
4811	10366	405
4812	10368	402
4813	10371	400
4814	10373	398
4815	10375	396
4816	10377	394
4817	10379	392
4818	10381	389
4819	10382	387
4820	10384	385
4821	10386	383
4822	10388	381
4823	10390	379
4824	10392	376
4825	10394	374
4826	10396	372
4827	10398	370
4828	10400	368
4829	10402	366
4830	10404	363
4831	10405	361
4832	10407	359
4833	10409	357
4834	10411	355
4835	10413	353
4836	10415	350
4837	10417	348
4838	10419	346
4839	10420	344
4840	10423	342
4841	10425	340
4842	10427	338
4843	10429	335
4844	10432	333
4845	10434	331
4846	10436	329
4847	10438	327
4848	10440	325
4849	10442	322
4850	10444	320
4851	10446	318
4852	10448	316
4853	10450	314
